product_id,category,buyers,units,item_net_sales,revenue,cost,gross_profit,gross_margin,category_rank
1395,Fashion,103,124,17419.23,17727.17,9368.20,8358.97,0.4715,105
139,Fashion,133,160,17060.10,17526.68,10347.20,7179.48,0.4096,106
1030,Fashion,134,160,16988.53,17385.97,13700.80,3685.17,0.2120,107
1443,Fashion,131,151,16761.49,17231.32,8679.48,8551.84,0.4963,108
534,Fashion,111,131,16894.50,17207.59,9425.45,7782.14,0.4523,109
270,Fashion,125,150,16764.47,17163.03,9030.00,8133.03,0.4739,110
1312,Fashion,122,144,16712.35,17143.43,7794.72,9348.71,0.5453,111
265,Fashion,124,143,16826.17,17112.83,13542.10,3570.73,0.2087,112
1116,Fashion,126,154,16579.82,16984.57,8567.02,8417.55,0.4956,113
990,Fashion,102,123,16642.04,16974.61,11446.38,5528.23,0.3257,114
264,Fashion,126,152,16590.14,16966.65,12489.84,4476.81,0.2639,115
759,Fashion,122,152,16523.62,16859.50,12711.76,4147.74,0.2460,116
1096,Fashion,125,157,16344.14,16705.82,9732.43,6973.39,0.4174,117
1220,Fashion,140,168,16077.33,16702.51,12369.84,4332.67,0.2594,118
1106,Fashion,138,159,16212.44,16659.13,12646.86,4012.27,0.2408,119
173,Fashion,136,155,16086.49,16549.19,9785.15,6764.04,0.4087,120
954,Fashion,127,150,15857.78,16302.28,13207.50,3094.78,0.1898,121
42,Fashion,124,143,15898.58,16297.65,8122.40,8175.25,0.5016,122
409,Fashion,117,142,15854.04,16276.42,11786.00,4490.42,0.2759,123
296,Fashion,131,150,15649.00,16064.11,9327.00,6737.11,0.4194,124
1064,Fashion,112,124,15818.59,16063.57,10124.60,5938.97,0.3697,125
555,Fashion,123,152,15156.74,15554.33,9417.92,6136.41,0.3945,126
753,Fashion,109,128,14920.32,15327.23,8983.04,6344.19,0.4139,127
1295,Fashion,126,143,14801.07,15266.23,11455.73,3810.50,0.2496,128
1431,Fashion,122,131,14655.69,15031.14,11885.63,3145.51,0.2093,129
601,Fashion,130,153,14454.90,14963.00,11843.73,3119.27,0.2085,130
1174,Fashion,129,147,14489.37,14844.79,10441.41,4403.38,0.2966,131
271,Fashion,144,168,14208.53,14704.59,8714.16,5990.43,0.4074,132
664,Fashion,134,172,14190.11,14609.77,10710.44,3899.33,0.2669,133
821,Fashion,144,170,14001.93,14562.23,11408.70,3153.53,0.2166,134
269,Fashion,132,153,14033.45,14501.51,7448.04,7053.47,0.4864,135
977,Fashion,135,165,13710.46,14227.15,10609.50,3617.65,0.2543,136
1181,Fashion,122,143,13701.30,14065.05,7882.16,6182.89,0.4396,137
1175,Fashion,135,166,13637.95,14053.65,7614.42,6439.23,0.4582,138
1228,Fashion,123,139,13537.53,14005.39,6555.24,7450.15,0.5319,139
765,Fashion,124,145,13530.01,13975.56,8369.40,5606.16,0.4011,140
408,Fashion,131,150,13359.99,13895.05,6498.00,7397.05,0.5324,141
449,Fashion,116,137,13486.58,13838.27,7558.29,6279.98,0.4538,142
418,Fashion,102,115,13344.20,13680.62,8153.50,5527.12,0.4040,143
808,Fashion,130,155,13100.20,13661.37,7836.80,5824.57,0.4264,144
1013,Fashion,126,144,12955.91,13446.23,8791.20,4655.03,0.3462,145
484,Fashion,117,138,13043.02,13384.58,6434.94,6949.64,0.5192,146
1457,Fashion,124,147,12870.30,13269.54,10119.48,3150.06,0.2374,147
405,Fashion,113,134,12929.57,13235.84,10315.32,2920.52,0.2207,148
921,Fashion,119,144,12780.97,13153.29,6606.72,6546.57,0.4977,149
695,Fashion,133,165,12531.36,13086.21,7684.05,5402.16,0.4128,150
511,Fashion,132,150,12408.58,13004.62,8887.50,4117.12,0.3166,151
217,Fashion,133,151,12398.62,12886.78,8899.94,3986.84,0.3094,152
33,Fashion,116,132,12481.51,12872.53,10175.88,2696.65,0.2095,153
724,Fashion,123,153,12425.97,12812.88,8344.62,4468.26,0.3487,154
1330,Fashion,134,167,12040.17,12634.40,6417.81,6216.59,0.4920,155
896,Fashion,138,166,12012.88,12521.63,7562.96,4958.67,0.3960,156
481,Fashion,110,122,11904.80,12357.14,6364.74,5992.40,0.4849,157
771,Fashion,119,134,11807.73,12343.35,6610.22,5733.13,0.4645,158
1303,Fashion,127,158,11719.45,12324.25,7901.58,4422.67,0.3589,159
1284,Fashion,129,161,11663.33,12093.23,6691.16,5402.07,0.4467,160
356,Fashion,115,129,11550.41,12080.28,5790.81,6289.47,0.5206,161
1468,Fashion,133,158,11506.23,12078.25,8005.86,4072.39,0.3372,162
55,Fashion,135,152,11495.12,11992.34,6510.16,5482.18,0.4571,163
617,Fashion,133,150,11528.51,11990.42,9738.00,2252.42,0.1879,164
1249,Fashion,126,151,11365.59,11965.67,5404.29,6561.38,0.5484,165
702,Fashion,125,140,11360.65,11841.66,6840.40,5001.26,0.4223,166
1000,Fashion,126,149,11287.77,11790.07,8948.94,2841.13,0.2410,167
938,Fashion,118,152,11253.01,11668.87,6646.96,5021.91,0.4304,168
1187,Fashion,131,161,11114.93,11560.36,7924.42,3635.94,0.3145,169
1424,Fashion,119,143,11064.28,11537.94,6748.17,4789.77,0.4151,170
1292,Fashion,114,131,11157.21,11469.95,9228.95,2241.00,0.1954,171
885,Fashion,119,138,11057.25,11453.17,6738.54,4714.63,0.4116,172
801,Fashion,119,141,10849.29,11297.72,8348.61,2949.11,0.2610,173
222,Fashion,123,137,10832.27,11181.11,5166.27,6014.84,0.5379,174
289,Fashion,146,164,10547.11,11160.37,8783.84,2376.53,0.2129,175
322,Fashion,140,160,10537.87,11064.35,5524.80,5539.55,0.5007,176
1271,Fashion,131,155,10307.54,10925.82,7963.90,2961.92,0.2711,177
1346,Fashion,141,176,10315.29,10894.45,7955.20,2939.25,0.2698,178
748,Fashion,127,165,9997.60,10461.52,7715.40,2746.12,0.2625,179
579,Fashion,133,150,9687.04,10248.49,6601.50,3646.99,0.3559,180
1044,Fashion,130,149,9777.89,10224.71,5226.92,4997.79,0.4888,181
843,Fashion,117,131,9738.79,10174.29,5707.67,4466.62,0.4390,182
103,Fashion,127,149,9712.51,10174.27,6590.27,3584.00,0.3523,183
28,Fashion,137,160,9586.47,10078.59,7140.80,2937.79,0.2915,184
1188,Fashion,125,149,9336.64,9862.10,6606.66,3255.44,0.3301,185
88,Fashion,129,152,8998.73,9524.90,6061.76,3463.14,0.3636,186
1090,Fashion,137,166,8886.37,9386.06,4800.72,4585.34,0.4885,187
507,Fashion,109,128,8738.54,9127.52,4227.84,4899.68,0.5368,188
1058,Fashion,127,152,8448.99,8936.25,5797.28,3138.97,0.3513,189
73,Fashion,135,150,8278.82,8833.04,6366.00,2467.04,0.2793,190
34,Fashion,113,132,8155.01,8741.00,6807.24,1933.76,0.2212,191
453,Fashion,117,132,8187.97,8732.27,6223.80,2508.47,0.2873,192
993,Fashion,121,150,8096.17,8558.64,4597.50,3961.14,0.4628,193
212,Fashion,112,125,7941.04,8399.93,4865.00,3534.93,0.4208,194
1418,Fashion,123,144,7856.96,8370.09,5433.12,2936.97,0.3509,195
1130,Fashion,123,144,7649.66,8144.86,4232.16,3912.70,0.4804,196
1276,Fashion,122,134,7401.25,7884.96,5949.60,1935.36,0.2455,197
751,Fashion,131,153,7289.72,7847.58,4360.50,3487.08,0.4444,198
513,Fashion,115,136,7165.16,7536.26,5255.04,2281.22,0.3027,199
1459,Fashion,129,155,7071.48,7511.52,5899.30,1612.22,0.2146,200
888,Fashion,123,148,6973.77,7462.14,3956.04,3506.10,0.4699,201
797,Fashion,121,145,6552.71,7024.83,5380.95,1643.88,0.2340,202
984,Fashion,107,122,6528.68,6967.26,4503.02,2464.24,0.3537,203
1268,Fashion,114,126,6399.63,6909.12,3585.96,3323.16,0.4810,204
1315,Fashion,120,141,6348.80,6836.24,3900.06,2936.18,0.4295,205
741,Fashion,113,142,6274.64,6735.44,4089.60,2645.84,0.3928,206
1322,Fashion,132,165,6124.09,6523.56,3672.90,2850.66,0.4370,207
501,Fashion,115,137,6076.82,6453.27,3433.22,3020.05,0.4680,208
134,Fashion,119,138,5328.71,5944.99,4402.20,1542.79,0.2595,209
720,Fashion,117,139,5295.15,5724.50,2850.89,2873.61,0.5020,210
744,Fashion,123,140,5191.48,5712.23,4222.40,1489.83,0.2608,211
1110,Fashion,119,147,4847.88,5300.28,3022.32,2277.96,0.4298,212
163,Fashion,112,135,4834.03,5208.51,2273.40,2935.11,0.5635,213
105,Fashion,104,127,4819.29,5150.97,2454.91,2696.06,0.5234,214
403,Fashion,152,175,4077.79,4599.15,3360.00,1239.15,0.2694,215
782,Fashion,118,137,4067.27,4533.18,2357.77,2175.41,0.4799,216
953,Fashion,111,135,3477.15,3881.01,2673.00,1208.01,0.3113,217
394,Fashion,97,114,3122.04,3564.25,2635.68,928.57,0.2605,218
1157,Food,147,162,29345.38,29726.78,19161.36,10565.42,0.3554,1
232,Food,138,165,28900.15,29277.72,23269.95,6007.77,0.2052,2
441,Food,162,186,27867.55,28283.72,13139.04,15144.68,0.5355,3
1177,Food,127,140,27092.46,27134.58,14732.20,12402.38,0.4571,4
190,Food,136,166,24785.87,25249.66,19199.56,6050.10,0.2396,5
188,Food,143,166,24197.24,24564.22,14940.00,9624.22,0.3918,6
1400,Food,136,164,20874.41,21189.77,16424.60,4765.17,0.2249,7
1159,Food,124,152,20705.95,21005.02,15352.00,5653.02,0.2691,8
913,Food,145,180,19090.47,19605.79,15372.00,4233.79,0.2159,9
445,Food,126,149,18102.83,18540.78,10802.50,7738.28,0.4174,10
956,Food,141,168,17486.95,18114.23,13903.68,4210.55,0.2324,11
192,Food,121,142,17621.86,17942.10,12332.70,5609.40,0.3126,12
857,Food,143,169,16959.26,17551.34,9589.06,7962.28,0.4537,13
1310,Food,121,148,16841.57,17176.88,10916.48,6260.40,0.3645,14
738,Food,119,145,16864.78,17163.42,13128.30,4035.12,0.2351,15
1196,Food,148,188,16307.93,16974.30,8567.16,8407.14,0.4953,16
1164,Food,121,145,16466.09,16843.30,9059.60,7783.70,0.4621,17
895,Food,134,159,16410.68,16822.93,8519.22,8303.71,0.4936,18
842,Food,128,150,16097.03,16605.78,12598.50,4007.28,0.2413,19
962,Food,129,152,16097.10,16456.93,12313.52,4143.41,0.2518,20
96,Food,129,142,15843.15,16294.66,10855.90,5438.76,0.3338,21
694,Food,114,126,15444.53,15813.55,10693.62,5119.93,0.3238,22
18,Food,108,132,15267.15,15629.05,11431.20,4197.85,0.2686,23
1006,Food,111,132,15050.39,15426.28,12365.76,3060.52,0.1984,24
184,Food,119,133,14795.40,15251.82,9476.25,5775.57,0.3787,25
1113,Food,129,145,14373.09,14880.53,8117.10,6763.43,0.4545,26
1243,Food,146,169,13601.15,14245.63,9830.73,4414.90,0.3099,27
569,Food,133,153,13571.81,14115.32,8936.73,5178.59,0.3669,28
161,Food,156,191,13389.25,13973.50,8743.98,5229.52,0.3742,29
1131,Food,123,146,13409.24,13892.35,6837.18,7055.17,0.5078,30
584,Food,138,176,13421.77,13870.31,6267.36,7602.95,0.5481,31
946,Food,149,181,13107.87,13736.25,8545.01,5191.24,0.3779,32
743,Food,127,158,12375.87,12839.24,7155.82,5683.42,0.4427,33
1432,Food,111,125,12288.79,12793.72,7968.75,4824.97,0.3771,34
1198,Food,134,167,12299.91,12766.46,8289.88,4476.58,0.3507,35
1154,Food,130,153,12107.84,12649.41,9089.73,3559.68,0.2814,36
101,Food,94,110,12180.39,12508.26,8706.50,3801.76,0.3039,37
499,Food,143,173,11852.59,12373.60,6816.20,5557.40,0.4491,38
1458,Food,149,183,11754.28,12300.39,8348.46,3951.93,0.3213,39
920,Food,134,163,11800.91,12289.43,6394.49,5894.94,0.4797,40
996,Food,108,129,11867.84,12255.59,9538.26,2717.33,0.2217,41
995,Food,123,140,11497.54,12063.42,7425.60,4637.82,0.3845,42
1321,Food,116,138,11519.58,11945.05,9608.94,2336.11,0.1956,43
194,Food,130,149,11061.57,11612.26,6320.58,5291.68,0.4557,44
1472,Food,122,144,11125.68,11607.46,5929.92,5677.54,0.4891,45
1023,Food,123,146,11054.34,11518.04,7164.22,4353.82,0.3780,46
588,Food,109,127,10723.83,11170.64,5873.75,5296.89,0.4742,47
236,Food,147,166,10534.41,11050.86,6517.16,4533.70,0.4103,48
71,Food,143,161,10399.51,10998.57,8718.15,2280.42,0.2073,49
923,Food,124,150,10492.73,10911.99,6837.00,4074.99,0.3734,50
68,Food,115,136,10198.90,10651.38,7295.04,3356.34,0.3151,51
628,Food,126,155,10111.38,10600.90,5153.75,5447.15,0.5138,52
1403,Food,125,146,10071.81,10542.12,5596.18,4945.94,0.4692,53
359,Food,157,178,9861.93,10498.21,4905.68,5592.53,0.5327,54
762,Food,124,152,10129.15,10469.71,6736.64,3733.07,0.3566,55
1300,Food,117,130,9856.87,10340.77,5120.70,5220.07,0.5048,56
559,Food,148,167,9660.33,10209.44,6459.56,3749.88,0.3673,57
172,Food,144,170,9530.53,10076.32,5807.20,4269.12,0.4237,58
1053,Food,111,127,9470.21,9887.46,7197.09,2690.37,0.2721,59
198,Food,131,160,9253.74,9815.09,4462.40,5352.69,0.5454,60
1305,Food,141,171,9394.57,9778.78,4374.18,5404.60,0.5527,61
512,Food,131,155,9316.50,9773.77,4958.45,4815.32,0.4927,62
413,Food,125,146,9321.11,9766.66,6272.16,3494.50,0.3578,63
502,Food,136,164,9345.45,9739.45,7079.88,2659.57,0.2731,64
947,Food,143,172,8919.78,9471.82,4406.64,5065.18,0.5348,65
669,Food,118,139,8816.26,9464.43,5508.57,3955.86,0.4180,66
1420,Food,133,153,8954.25,9368.76,7060.95,2307.81,0.2463,67
91,Food,125,141,8703.09,9250.42,5656.92,3593.50,0.3885,68
1011,Food,136,171,8426.97,8913.93,4264.74,4649.19,0.5216,69
542,Food,133,151,8301.13,8845.57,5993.19,2852.38,0.3225,70
1232,Food,122,144,8263.57,8785.58,5724.00,3061.58,0.3485,71
31,Food,127,147,8232.49,8743.73,4364.43,4379.30,0.5009,72
494,Food,138,166,8246.43,8639.89,4654.64,3985.25,0.4613,73
871,Food,109,120,8226.09,8610.95,5568.00,3042.95,0.3534,74
466,Food,127,154,8050.97,8575.51,3748.36,4827.15,0.5629,75
1119,Food,105,119,8035.90,8419.25,4974.20,3445.05,0.4092,76
364,Food,146,168,7761.65,8403.16,6478.08,1925.08,0.2291,77
681,Food,131,148,7758.73,8302.60,4900.28,3402.32,0.4098,78
557,Food,102,120,7862.61,8279.53,4946.40,3333.13,0.4026,79
480,Food,132,151,7733.87,8221.93,5044.91,3177.02,0.3864,80
634,Food,134,157,7696.03,8201.45,5410.22,2791.23,0.3403,81
635,Food,145,165,7660.49,8188.49,4719.00,3469.49,0.4237,82
1062,Food,135,156,7551.18,8142.11,6204.12,1937.99,0.2380,83
968,Food,118,145,7689.62,8118.49,4660.30,3458.19,0.4260,84
360,Food,133,154,7552.46,8064.66,5979.82,2084.84,0.2585,85
714,Food,119,139,7536.68,8033.39,3914.24,4119.15,0.5128,86
677,Food,136,152,7430.82,7880.81,5905.20,1975.61,0.2507,87
72,Food,120,144,7176.74,7706.18,3431.52,4274.66,0.5547,88
458,Food,116,139,7183.73,7625.11,4845.54,2779.57,0.3645,89
450,Food,121,147,7132.04,7527.57,3497.13,4030.44,0.5354,90
1376,Food,147,176,6886.72,7423.96,5658.40,1765.56,0.2378,91
747,Food,125,148,6828.92,7386.04,5743.88,1642.16,0.2223,92
656,Food,105,123,7035.30,7349.71,5677.68,1672.03,0.2275,93
585,Food,107,123,6826.62,7286.72,4828.98,2457.74,0.3373,94
682,Food,135,159,6667.65,7232.08,5332.86,1899.22,0.2626,95
1301,Food,119,138,6634.92,7141.59,4640.94,2500.65,0.3502,96
478,Food,135,155,6550.95,7098.76,4011.40,3087.36,0.4349,97
1171,Food,148,174,6352.46,7010.01,5139.96,1870.05,0.2668,98
1497,Food,116,135,6488.36,6851.73,4916.70,1935.03,0.2824,99
1055,Food,142,163,6233.90,6803.57,3313.79,3489.78,0.5129,100
593,Food,115,143,6258.32,6776.34,3204.63,3571.71,0.5271,101
477,Food,132,157,6197.97,6740.97,4837.17,1903.80,0.2824,102
1147,Food,118,144,6133.96,6731.10,4497.12,2233.98,0.3319,103
1004,Food,145,164,6202.38,6729.77,4988.88,1740.89,0.2587,104
1438,Food,125,149,6247.53,6678.66,4130.28,2548.38,0.3816,105
127,Food,127,159,6235.45,6650.14,4172.16,2477.98,0.3726,106
1018,Food,104,122,6209.71,6603.54,3461.14,3142.40,0.4759,107
937,Food,107,133,6177.11,6546.80,3499.23,3047.57,0.4655,108
653,Food,119,138,6075.34,6542.35,4718.22,1824.13,0.2788,109
1462,Food,135,160,6022.41,6505.78,3252.80,3252.98,0.5000,110
717,Food,139,173,5949.51,6480.30,3408.10,3072.20,0.4741,111
1029,Food,132,146,5759.34,6275.50,3055.78,3219.72,0.5131,112
700,Food,122,156,5824.99,6268.84,3205.80,3063.04,0.4886,113
93,Food,118,141,5606.53,6182.52,2773.47,3409.05,0.5514,114
352,Food,137,160,5585.21,6139.64,3337.60,2802.04,0.4564,115
539,Food,126,150,5708.57,6103.46,2959.50,3143.96,0.5151,116
640,Food,120,136,5570.67,6039.18,2715.92,3323.26,0.5503,117
772,Food,120,143,5599.62,6019.08,3281.85,2737.23,0.4548,118
316,Food,139,166,5495.12,5979.39,3406.32,2573.07,0.4303,119
725,Food,107,127,5554.06,5956.26,3045.46,2910.80,0.4887,120
54,Food,124,146,5416.24,5911.79,3388.66,2523.13,0.4268,121
1324,Food,134,155,5456.96,5891.11,2794.65,3096.46,0.5256,122
756,Food,108,126,5428.64,5872.23,2811.06,3061.17,0.5213,123
1129,Food,116,136,5328.06,5787.15,2468.40,3318.75,0.5735,124
448,Food,109,129,5315.88,5740.16,3760.35,1979.81,0.3449,125
1342,Food,109,119,5018.51,5356.43,2689.40,2667.03,0.4979,126
1394,Food,108,133,4903.56,5288.89,3858.33,1430.56,0.2705,127
742,Food,118,144,4817.96,5257.89,3752.64,1505.25,0.2863,128
819,Food,140,173,4719.25,5221.08,2496.39,2724.69,0.5219,129
63,Food,147,174,4618.33,5152.18,2721.36,2430.82,0.4718,130
1412,Food,107,118,4755.19,5118.69,3593.10,1525.59,0.2980,131
1323,Food,128,152,4497.20,5088.41,2948.80,2139.61,0.4205,132
135,Food,117,138,4519.93,5033.11,2541.96,2491.15,0.4950,133
200,Food,98,118,4559.98,4999.57,2288.02,2711.55,0.5424,134
1203,Food,115,140,4585.00,4996.16,2480.80,2515.36,0.5035,135
237,Food,117,138,4425.13,4810.32,3723.24,1087.08,0.2260,136
586,Food,134,154,4275.13,4776.55,2721.18,2055.37,0.4303,137
1185,Food,141,171,4345.99,4769.55,2877.93,1891.62,0.3966,138
92,Food,124,149,4205.77,4678.27,3309.29,1368.98,0.2926,139
870,Food,146,167,3985.94,4574.66,3365.05,1209.61,0.2644,140
343,Food,111,139,4216.63,4572.55,3320.71,1251.84,0.2738,141
476,Food,108,133,4094.90,4503.05,2363.41,2139.64,0.4752,142
541,Food,131,148,3897.27,4437.18,2989.60,1447.58,0.3262,143
859,Food,119,147,3771.01,4253.13,1803.69,2449.44,0.5759,144
971,Food,114,138,3794.37,4137.43,2063.10,2074.33,0.5014,145
362,Food,127,152,3420.76,3844.74,2208.56,1636.18,0.4256,146
1099,Food,106,133,3411.63,3799.00,2449.86,1349.14,0.3551,147
1087,Food,106,129,3360.63,3745.55,2809.62,935.93,0.2499,148
187,Food,130,152,3191.06,3660.60,2287.60,1373.00,0.3751,149
468,Food,105,117,3245.38,3629.75,2474.55,1155.20,0.3183,150
429,Food,121,144,3067.09,3575.23,1624.32,1950.91,0.5457,151
1489,Food,150,176,2881.05,3501.70,1906.08,1595.62,0.4557,152
708,Food,116,134,3069.30,3481.84,1996.60,1485.24,0.4266,153
1109,Food,129,156,2638.34,3139.58,1499.16,1640.42,0.5225,154
1490,Food,107,126,1863.31,2285.83,1233.54,1052.29,0.4604,155
1456,Food,111,130,1446.52,1844.30,782.60,1061.70,0.5757,156
648,Home,132,161,116063.33,115968.67,93024.19,22944.48,0.1979,1
1496,Home,147,174,115170.31,115107.33,57670.56,57436.77,0.4990,2
383,Home,142,171,86454.06,86394.96,42546.51,43848.45,0.5075,3
1480,Home,112,134,83782.18,83736.06,55577.84,28158.22,0.3363,4
992,Home,126,157,81620.84,81575.46,59096.37,22479.09,0.2756,5
959,Home,126,152,78520.51,78433.86,48909.04,29524.82,0.3764,6
169,Home,129,158,78358.21,78285.84,47248.32,31037.52,0.3965,7
660,Home,124,148,72775.91,72691.40,52742.76,19948.64,0.2744,8
337,Home,126,159,69766.71,69687.45,54489.30,15198.15,0.2181,9
220,Home,115,140,69598.59,69568.92,58196.60,11372.32,0.1635,10
353,Home,131,150,69074.01,68992.48,50652.00,18340.48,0.2658,11
110,Home,157,190,68485.88,68378.20,34703.50,33674.70,0.4925,12
810,Home,122,142,67329.16,67252.20,31778.18,35474.02,0.5275,13
1108,Home,110,127,63512.61,63472.33,35072.32,28400.01,0.4474,14
176,Home,133,168,63207.15,63161.64,52466.40,10695.24,0.1693,15
1077,Home,133,152,62507.88,62421.80,30220.64,32201.16,0.5159,16
297,Home,131,154,62160.37,62104.80,37660.70,24444.10,0.3936,17
537,Home,152,187,62058.59,61979.38,37465.45,24513.93,0.3955,18
1213,Home,127,145,61925.20,61878.78,49166.60,12712.18,0.2054,19
1115,Home,116,135,61843.87,61765.62,37513.80,24251.82,0.3926,20
544,Home,141,171,60326.23,60259.97,49656.69,10603.28,0.1760,21
326,Home,130,166,59544.63,59485.59,46498.26,12987.33,0.2183,22
79,Home,139,172,59296.74,59203.05,37984.48,21218.57,0.3584,23
752,Home,126,150,58383.56,58332.31,39973.50,18358.81,0.3147,24
685,Home,118,137,57683.55,57638.27,37773.64,19864.63,0.3446,25
1135,Home,152,174,57341.13,57272.25,28591.68,28680.57,0.5008,26
397,Home,130,154,56959.90,56859.96,28871.92,27988.04,0.4922,27
898,Home,144,161,56780.16,56722.83,41575.03,15147.80,0.2670,28
1229,Home,118,144,56723.89,56682.94,35709.12,20973.82,0.3700,29
777,Home,124,151,54823.64,54788.99,39956.11,14832.88,0.2707,30
419,Home,127,155,54627.61,54553.42,39836.55,14716.87,0.2698,31
116,Home,125,145,54277.12,54203.05,40363.65,13839.40,0.2553,32
989,Home,138,170,51851.16,51769.93,38265.30,13504.63,0.2609,33
827,Home,133,153,50777.00,50699.33,39868.74,10830.59,0.2136,34
891,Home,125,148,50563.11,50527.21,31498.84,19028.37,0.3766,35
151,Home,117,142,50398.59,50329.21,39045.74,11283.47,0.2242,36
157,Home,125,146,50059.83,50022.30,38628.68,11393.62,0.2278,37
387,Home,129,159,48959.27,48903.53,31027.26,17876.27,0.3655,38
773,Home,119,146,48850.10,48795.38,41169.08,7626.30,0.1563,39
1102,Home,136,160,48126.03,48057.63,39048.00,9009.63,0.1875,40
317,Home,104,119,46331.91,46286.52,30855.51,15431.01,0.3334,41
259,Home,106,129,45146.46,45079.47,30805.20,14274.27,0.3166,42
580,Home,118,134,44557.32,44487.34,23500.92,20986.42,0.4717,43
799,Home,130,158,42615.37,42582.13,23371.36,19210.77,0.4511,44
1218,Home,113,137,42450.95,42412.07,21884.38,20527.69,0.4840,45
1419,Home,148,186,42125.09,42074.89,23290.92,18783.97,0.4464,46
647,Home,122,149,42063.19,42021.11,27585.86,14435.25,0.3435,47
1266,Home,132,147,41933.17,41901.62,26186.58,15715.04,0.3750,48
1079,Home,105,126,41656.73,41622.61,20302.38,21320.23,0.5122,49
1331,Home,130,151,41261.71,41195.87,24795.71,16400.16,0.3981,50
1325,Home,111,134,41122.44,41059.44,34220.92,6838.52,0.1666,51
1083,Home,128,157,41087.74,41023.57,26160.91,14862.66,0.3623,52
1233,Home,113,141,41047.28,40983.25,26388.15,14595.10,0.3561,53
564,Home,120,142,41010.94,40979.41,33892.56,7086.85,0.1729,54
1239,Home,128,153,40906.60,40860.23,26083.44,14776.79,0.3616,55
531,Home,131,154,40885.81,40801.36,34035.54,6765.82,0.1658,56
214,Home,112,132,40540.92,40475.98,23674.20,16801.78,0.4151,57
62,Home,130,150,40499.18,40462.25,24639.00,15823.25,0.3911,58
527,Home,114,138,40473.53,40396.44,22477.44,17919.00,0.4436,59
1230,Home,124,146,40477.88,40380.49,24453.54,15926.95,0.3944,60
1378,Home,119,146,40237.08,40198.25,19844.32,20353.93,0.5063,61
6,Home,133,149,40276.79,40179.35,28567.77,11611.58,0.2890,62
844,Home,120,145,40198.10,40106.40,29765.60,10340.80,0.2578,63
1464,Home,131,166,39576.22,39500.76,28538.72,10962.04,0.2775,64
1008,Home,135,156,39415.09,39326.77,26562.12,12764.65,0.3246,65
1212,Home,134,159,39215.68,39121.07,18483.75,20637.32,0.5275,66
1372,Home,131,154,38789.35,38757.90,32683.42,6074.48,0.1567,67
654,Home,125,157,38440.45,38360.28,20003.37,18356.91,0.4785,68
1015,Home,134,159,38375.13,38335.25,30768.09,7567.16,0.1974,69
571,Home,130,149,38371.52,38288.70,27918.13,10370.57,0.2709,70
133,Home,122,151,37756.63,37693.00,30428.01,7264.99,0.1927,71
680,Home,135,152,37329.93,37259.54,24424.88,12834.66,0.3445,72
59,Home,144,173,37047.65,37002.82,17180.63,19822.19,0.5357,73
545,Home,121,150,36951.91,36895.73,27807.00,9088.73,0.2463,74
632,Home,133,159,36784.69,36740.61,28553.22,8187.39,0.2228,75
251,Home,129,160,36378.60,36342.93,18396.80,17946.13,0.4938,76
1223,Home,115,140,36311.03,36259.09,21372.40,14886.69,0.4106,77
465,Home,129,164,35972.20,35969.46,22758.28,13211.18,0.3673,78
428,Home,130,144,35922.71,35909.43,23539.68,12369.75,0.3445,79
1334,Home,134,149,35801.34,35733.91,19372.98,16360.93,0.4579,80
70,Home,119,148,35723.23,35659.39,19327.32,16332.07,0.4580,81
266,Home,129,155,35541.29,35462.47,29023.75,6438.72,0.1816,82
1074,Home,128,147,35391.32,35334.02,19808.25,15525.77,0.4394,83
683,Home,109,129,35302.00,35230.29,22464.06,12766.23,0.3624,84
594,Home,130,155,35248.50,35180.41,19288.20,15892.21,0.4517,85
790,Home,143,162,34994.11,35010.35,29587.68,5422.67,0.1549,86
1182,Home,134,158,34887.80,34883.62,17056.10,17827.52,0.5111,87
424,Home,129,151,34840.09,34792.85,25120.36,9672.49,0.2780,88
1474,Home,119,147,34472.37,34438.16,16915.29,17522.87,0.5088,89
745,Home,129,150,34425.05,34347.82,20515.50,13832.32,0.4027,90
219,Home,119,145,34395.80,34339.58,21428.10,12911.48,0.3760,91
739,Home,120,139,34044.92,33999.06,25430.05,8569.01,0.2520,92
789,Home,135,160,33918.10,33924.36,16857.60,17066.76,0.5031,93
308,Home,135,168,33782.36,33861.14,22135.68,11725.46,0.3463,94
730,Home,133,149,33747.56,33696.65,22326.16,11370.49,0.3374,95
30,Home,127,152,33696.00,33682.07,15649.92,18032.15,0.5354,96
740,Home,117,133,33156.48,33137.72,22563.45,10574.27,0.3191,97
1250,Home,123,148,33130.81,33075.15,17477.32,15597.83,0.4716,98
562,Home,124,144,32802.28,32754.11,23099.04,9655.07,0.2948,99
384,Home,112,134,32164.63,32115.44,20484.58,11630.86,0.3622,100
1269,Home,126,157,31888.57,31935.59,15310.64,16624.95,0.5206,101
11,Home,122,147,31758.47,31740.19,24917.97,6822.22,0.2149,102
1022,Home,131,160,31486.34,31550.19,20641.60,10908.59,0.3458,103
691,Home,124,148,31349.21,31378.44,23745.12,7633.32,0.2433,104
1299,Home,133,155,31251.02,31296.89,21148.20,10148.69,0.3243,105
1366,Home,138,160,30736.99,31051.14,20870.40,10180.74,0.3279,106
618,Home,116,145,30975.36,30984.92,24652.90,6332.02,0.2044,107
